stage,metric,mean,record_count,summary_path,summary_sha256,stages_path,stages_sha256
late_20000_29999,adaptive_base_clamp_low_frac/global,0.0,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_base_clamp_high_frac/global,0.0,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_unclipped_radius_q05/global,0.360489642481,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_unclipped_radius_q25/global,0.376323920408,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_unclipped_radius_q50/global,0.38926740664,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_unclipped_radius_q75/global,0.401170452554,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_unclipped_radius_q95/global,0.413636478059,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_clipped_base_radius_q05/global,0.388211249795,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_clipped_base_radius_q25/global,0.388211258588,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_clipped_base_radius_q50/global,0.388211258588,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_clipped_base_radius_q75/global,0.388211258588,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_clipped_base_radius_q95/global,0.388211258413,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_0.5_clamp_low_frac/global,0.0,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_0.5_clamp_high_frac/global,0.0,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_1_clamp_low_frac/global,0.0,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_1_clamp_high_frac/global,0.0,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_2_clamp_low_frac/global,0.0,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_2_clamp_high_frac/global,1.0,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_0.5_radius_q50/global,0.194105629294,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_1_radius_q50/global,0.388211258588,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,adaptive_2_radius_q50/global,0.5,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,effective_neighbors_adaptive_0.5/global,49.7361375411,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,effective_neighbors_adaptive_1/global,53.4049040254,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,effective_neighbors_adaptive_2/global,54.0003925417,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,kernel_entropy_adaptive_0.5/global,0.969755562631,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,kernel_entropy_adaptive_1/global,0.988137523216,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
late_20000_29999,kernel_entropy_adaptive_2/global,0.990938518148,1001,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/summary.json,a43016058b96bc68ebb560de581d0dd53b7ba9048e4ada0b2a92276092b7c04b,reports/pr_dckd_v1_completion_2026-08-12/remote/mechanism/stages.csv,6f05119ef6e84935de9128ac20c59db2e00d9bb11fe406f469a9b6751f71e949
